date,indicator,pillar,raw_value,z_score,z_3m_chg,z_6m_chg,z_12m_chg,z_trend_6m,pctile_expanding,direction_flag,streak_months,warning,expanding_mean_raw,expanding_std_raw
2018-10-31,g_nfp,growth,169.0,0.4224,-0.1529,-0.4172,0.1838,0.5234,36.3184,deteriorating,5,deterioration,82.3162,205.2406
2018-11-30,g_nfp,growth,113.3333,0.1508,-0.3182,-0.5705,-0.2081,0.4283,27.2277,deteriorating,6,deterioration,82.4541,204.7924
2018-12-31,g_nfp,growth,150.3333,0.3306,0.0839,-0.3753,-0.126,0.3658,33.4975,flat,1,,82.7544,204.3867
2019-01-31,g_nfp,growth,177.6667,0.4631,0.0408,-0.1121,0.0141,0.3471,41.6667,flat,2,,83.1725,204.0313
2019-02-28,g_nfp,growth,150.0,0.3267,0.176,-0.1422,-0.3941,0.3234,33.1707,improving,1,,83.4656,203.6295
2019-03-31,g_nfp,growth,162.0,0.3847,0.0541,0.1379,-0.4534,0.3464,35.4369,flat,1,,83.8086,203.2487
2019-04-30,g_nfp,growth,177.0,0.4573,-0.0058,0.035,-0.3823,0.3522,41.0628,flat,2,,84.2138,202.8975
2019-05-31,g_nfp,growth,183.6667,0.4889,0.1621,0.3381,-0.2324,0.4086,44.2308,improving,1,,84.6443,202.5617
2019-06-30,g_nfp,growth,181.0,0.4744,0.0897,0.1438,-0.2315,0.4325,43.0622,flat,1,,85.0596,202.2217
2019-07-31,g_nfp,growth,115.3333,0.1494,-0.3079,-0.3138,-0.4258,0.3802,25.7143,deteriorating,1,,85.1896,201.7952
2019-08-31,g_nfp,growth,183.6667,0.4867,-0.0021,0.16,0.0177,0.4069,44.0758,flat,1,,85.6104,201.4646
2019-09-30,g_nfp,growth,175.6667,0.4459,-0.0286,0.0612,0.1991,0.4171,39.1509,flat,2,,85.9936,201.1194
2019-10-31,g_nfp,growth,174.3333,0.4381,0.2888,-0.0192,0.0158,0.4139,37.5587,improving,1,,86.3679,200.7734
2019-11-30,g_nfp,growth,166.0,0.3957,-0.0911,-0.0932,0.2449,0.3984,35.0467,flat,1,,86.7039,200.4144
2019-12-31,g_nfp,growth,143.0,0.2803,-0.1656,-0.1942,-0.0504,0.366,29.3023,deteriorating,1,,86.9405,200.0244
2020-01-31,g_nfp,growth,190.3333,0.5155,0.0774,0.3662,0.0524,0.427,48.6111,flat,1,,87.3731,199.7157
2020-02-29,g_nfp,growth,208.6667,0.6056,0.2099,0.1189,0.2789,0.4468,55.2995,improving,1,,87.8785,199.4512
2020-03-31,g_nfp,growth,-299.6667,-1.924,-2.2042,-2.3698,-2.3087,0.0519,5.5046,deteriorating,1,,86.2704,200.5947
2020-04-30,g_nfp,growth,-7201.6667,-3.0,-3.5155,-3.4381,-3.4573,-0.5212,3.1963,deteriorating,2,,56.155,509.4612
2020-05-31,g_nfp,growth,-6417.6667,-3.0,-3.6056,-3.3957,-3.4889,-1.0871,3.6364,deteriorating,3,deterioration,29.5137,656.4669
2020-06-30,g_nfp,growth,-4408.0,-3.0,-1.076,-3.2803,-3.4744,-1.6338,4.0724,deteriorating,4,deterioration,11.3272,714.0577
2020-07-31,g_nfp,growth,2943.0,3.0,6.0,2.4845,2.8506,-1.2197,100.0,improving,1,,23.2932,736.7965
2020-08-31,g_nfp,growth,2593.6667,3.0,6.0,2.3944,2.5133,-0.8207,100.0,improving,2,,33.7419,753.3328
2020-09-30,g_nfp,growth,1366.3333,1.7542,4.7542,3.6782,1.3084,-0.2076,98.6607,improving,3,improvement,39.137,756.5665
2020-10-31,g_nfp,growth,1068.3333,1.3526,-1.6474,4.3526,0.9144,0.5178,94.2222,deteriorating,1,,43.287,757.8566
2020-11-30,g_nfp,growth,637.3333,0.7813,-2.2187,3.7813,0.3857,1.148,72.5664,deteriorating,2,,45.6727,757.2635
2020-12-31,g_nfp,growth,259.3333,0.2815,-1.4727,3.2815,0.0013,1.6949,29.9559,deteriorating,3,,46.5273,755.8621
2021-01-31,g_nfp,growth,134.3333,0.1159,-1.2366,-2.8841,-0.3996,1.2143,24.1228,deteriorating,4,deterioration,46.8772,754.3692
2021-02-28,g_nfp,growth,215.6667,0.2233,-0.558,-2.7767,-0.3823,0.7515,28.3843,deteriorating,5,deterioration,47.547,752.9401
2021-03-31,g_nfp,growth,561.3333,0.6804,0.3989,-1.0738,2.6044,0.5725,63.4783,improving,1,,49.5777,752.1386
2021-04-30,g_nfp,growth,574.6667,0.6961,0.5802,-0.6565,3.6961,0.4631,64.9351,improving,2,,51.645,751.3734
2021-05-31,g_nfp,growth,561.6667,0.6768,0.4536,-0.1045,3.6768,0.4457,62.069,improving,3,,53.6451,750.5727
2021-06-30,g_nfp,growth,529.3333,0.632,-0.0484,0.3505,3.632,0.5041,59.2275,flat,1,,55.5033,749.6893
2021-07-31,g_nfp,growth,725.0,0.8899,0.1938,0.774,-2.1101,0.6331,79.0598,improving,1,,58.1083,749.3882
2021-08-31,g_nfp,growth,749.6667,0.9195,0.2427,0.6962,-2.0805,0.7491,81.2766,improving,2,,60.7888,749.167
2021-09-30,g_nfp,growth,650.3333,0.7845,0.1524,0.1041,-0.9698,0.7665,72.8814,improving,3,,63.065,748.6106
2021-10-31,g_nfp,growth,603.3333,0.7196,-0.1703,0.0235,-0.633,0.7704,66.6667,deteriorating,1,,65.1429,747.9149
2021-11-30,g_nfp,growth,638.6667,0.7645,-0.155,0.0877,-0.0168,0.785,71.0084,deteriorating,2,,67.3404,747.3188
2021-12-31,g_nfp,growth,681.6667,0.8194,0.0349,0.1874,0.5379,0.8162,74.477,flat,1,,69.6851,746.8508
2022-01-31,g_nfp,growth,478.0,0.5454,-0.1742,-0.3445,0.4294,0.7588,49.1667,deteriorating,1,,71.2376,745.8492
2022-02-28,g_nfp,growth,531.6667,0.6157,-0.1488,-0.3038,0.3924,0.7082,54.7718,deteriorating,2,,72.9817,744.9691
2022-03-31,g_nfp,growth,499.6667,0.5713,-0.2481,-0.2132,-0.1091,0.6727,50.4132,deteriorating,3,,74.5918,744.0186
2022-04-30,g_nfp,growth,539.0,0.6226,0.0772,-0.097,-0.0735,0.6565,56.3786,flat,1,,76.3377,743.1592
2022-05-31,g_nfp,growth,366.3333,0.3894,-0.2263,-0.3751,-0.2875,0.594,34.0164,deteriorating,1,,77.4238,741.9733
2022-06-30,g_nfp,growth,347.6667,0.3635,-0.2079,-0.456,-0.2686,0.518,33.4694,deteriorating,2,,78.4322,740.7665
2022-07-31,g_nfp,growth,483.0,0.5448,-0.0777,-0.0005,-0.3451,0.5179,48.7805,flat,1,,79.9362,739.7945
2022-08-31,g_nfp,growth,479.3333,0.5386,0.1492,-0.0771,-0.3809,0.505,47.7733,improving,1,,81.4154,738.8181
2022-09-30,g_nfp,growth,408.0,0.4411,0.0776,-0.1303,-0.3434,0.4833,37.0968,flat,1,,82.6205,737.7154
2022-10-31,g_nfp,growth,289.0,0.2792,-0.2656,-0.3434,-0.4404,0.4261,27.7108,deteriorating,1,,83.3793,736.4594
2022-11-30,g_nfp,growth,293.3333,0.2845,-0.2541,-0.1049,-0.48,0.4086,28.8,deteriorating,2,,84.1484,735.2142
2022-12-31,g_nfp,growth,253.3333,0.2297,-0.2114,-0.1338,-0.5897,0.3863,26.2948,deteriorating,3,,84.7658,733.9376
2023-01-31,g_nfp,growth,279.0,0.2641,-0.0151,-0.2807,-0.2812,0.3395,27.7778,flat,1,,85.4721,732.6907
2023-02-28,g_nfp,growth,274.6667,0.2577,-0.0268,-0.2809,-0.358,0.2927,27.668,flat,2,,86.1576,731.4459
2023-03-31,g_nfp,growth,264.0,0.2427,0.013,-0.1984,-0.3286,0.2597,27.1654,flat,3,,86.7996,730.1978
2023-04-30,g_nfp,growth,199.6667,0.1543,-0.1098,-0.1249,-0.4683,0.2388,24.3137,deteriorating,1,,87.2056,728.91
2023-05-31,g_nfp,growth,196.3333,0.1494,-0.1083,-0.1351,-0.2399,0.2163,23.4375,deteriorating,2,,87.5968,727.6272
2023-06-30,g_nfp,growth,248.6667,0.2209,-0.0217,-0.0087,-0.1425,0.2149,26.07,flat,1,,88.172,726.3858
2023-07-31,g_nfp,growth,222.6667,0.1848,0.0305,-0.0793,-0.36,0.2016,25.1938,flat,2,,88.6507,725.1319
2023-08-31,g_nfp,growth,202.0,0.156,0.0066,-0.1017,-0.3826,0.1847,24.7104,flat,3,,89.0526,723.872
2023-09-30,g_nfp,growth,179.0,0.124,-0.0969,-0.1186,-0.317,0.1649,21.9231,flat,4,,89.3704,722.6072
2023-10-31,g_nfp,growth,177.6667,0.122,-0.0628,-0.0323,-0.1572,0.1595,21.8391,flat,5,,89.6813,721.3484
2023-11-30,g_nfp,growth,147.3333,0.0798,-0.0763,-0.0697,-0.2047,0.1479,20.229,flat,6,,89.8836,720.0854
2023-12-31,g_nfp,growth,146.6667,0.0787,-0.0453,-0.1422,-0.151,0.1242,20.1521,flat,7,,90.0822,718.8288
2024-01-31,g_nfp,growth,152.0,0.086,-0.036,-0.0988,-0.1781,0.1078,20.8333,flat,8,,90.2979,717.5803
2024-02-29,g_nfp,growth,178.3333,0.1225,0.0427,-0.0336,-0.1353,0.1022,23.0189,flat,9,,90.6036,716.3479
2024-03-31,g_nfp,growth,203.0,0.1566,0.0779,0.0326,-0.086,0.1076,26.6917,flat,10,,90.9925,715.1337
2024-04-30,g_nfp,growth,166.0,0.1047,0.0187,-0.0173,-0.0496,0.1047,20.9738,flat,11,,91.2511,713.9089
2024-05-31,g_nfp,growth,123.3333,0.0449,-0.0776,-0.0349,-0.1046,0.0989,19.7761,flat,12,,91.3614,712.6795
2024-06-30,g_nfp,growth,76.3333,-0.0211,-0.1777,-0.0998,-0.242,0.0823,18.2156,deteriorating,1,,91.3099,711.4544
2024-07-31,g_nfp,growth,72.6667,-0.0262,-0.1309,-0.1121,-0.211,0.0636,17.7778,deteriorating,2,,91.2463,710.236
2024-08-31,g_nfp,growth,49.6667,-0.0584,-0.1033,-0.1809,-0.2145,0.0334,16.6052,deteriorating,3,,91.1049,709.0271
2024-09-30,g_nfp,growth,72.3333,-0.0264,-0.0054,-0.1831,-0.1505,0.0029,18.0147,flat,1,,91.0412,707.8211
2024-10-31,g_nfp,growth,65.6667,-0.0358,-0.0096,-0.1405,-0.1578,-0.0205,17.5824,flat,2,,90.9555,706.6219
2024-11-30,g_nfp,growth,107.3333,0.0231,0.0816,-0.0217,-0.0566,-0.0241,20.8029,flat,3,,91.0107,705.4279
2024-12-31,g_nfp,growth,134.6667,0.0618,0.0882,0.0828,-0.0169,-0.0103,21.8182,flat,4,,91.1572,704.2439
2025-01-31,g_nfp,growth,107.6667,0.0234,0.0592,0.0496,-0.0626,-0.0021,21.0145,flat,5,,91.2124,703.0619
2025-02-28,g_nfp,growth,77.0,-0.0202,-0.0433,0.0383,-0.1426,0.0043,19.4946,flat,6,,91.165,701.8857
2025-03-31,g_nfp,growth,20.3333,-0.1007,-0.1625,-0.0743,-0.2574,-0.0081,15.8273,deteriorating,1,,90.9297,700.7268
2025-04-30,g_nfp,growth,72.3333,-0.0265,-0.0499,0.0093,-0.1312,-0.0065,18.2796,flat,1,,90.8681,699.5627
2025-05-31,g_nfp,growth,62.6667,-0.0402,-0.0201,-0.0634,-0.0851,-0.0171,17.1429,flat,2,,90.775,698.4054
2025-06-30,g_nfp,growth,33.6667,-0.0816,0.0191,-0.1434,-0.0606,-0.041,16.3701,flat,3,,90.5872,697.2596
2025-07-31,g_nfp,growth,19.0,-0.1025,-0.076,-0.1259,-0.0763,-0.062,15.6028,flat,4,,90.3525,696.1239
2025-08-31,g_nfp,growth,-8.6667,-0.142,-0.1018,-0.1218,-0.0836,-0.0823,15.1943,deteriorating,1,,90.0289,695.0049
2025-09-30,g_nfp,growth,23.3333,-0.0958,-0.0142,0.0049,-0.0694,-0.0814,16.9014,flat,1,,89.8116,693.8787
2025-10-31,g_nfp,growth,-44.6667,-0.1935,-0.091,-0.167,-0.1577,-0.1093,15.0877,flat,2,,89.375,692.7901
2025-11-30,g_nfp,growth,-7.6667,-0.1398,0.0022,-0.0996,-0.163,-0.1259,16.0839,flat,3,,89.0609,691.6866
2025-12-31,g_nfp,growth,-38.6667,-0.1844,-0.0885,-0.1027,-0.2461,-0.143,15.331,flat,4,,88.6489,690.6045
2026-01-31,g_nfp,growth,61.3333,-0.0395,0.154,0.063,-0.0629,-0.1325,19.4444,improving,1,,88.5611,689.4915
2026-02-28,g_nfp,growth,-4.3333,-0.1345,0.0053,0.0075,-0.1143,-0.1312,16.609,flat,1,,88.2634,688.4022
2026-03-31,g_nfp,growth,72.6667,-0.0226,0.1617,0.0732,0.0781,-0.119,22.069,improving,1,,88.2135,687.2986
2026-04-30,g_nfp,growth,79.0,-0.0134,0.0261,0.1801,0.0131,-0.089,23.3677,flat,1,,88.1842,686.2
2026-05-31,g_nfp,growth,188.3333,0.1457,0.2802,0.2856,0.186,-0.0414,30.137,improving,1,,88.5021,685.1297
2002-12-31,g_ipman,growth,3.0528,1.4418,,,,,100.0,,36,,-1.326,3.037
2003-01-31,g_ipman,growth,3.2623,1.4157,,,,,50.0,,37,,-1.1425,3.1115
2003-02-28,g_ipman,growth,3.088,1.2875,,,,,33.3333,,38,,-0.9798,3.1595
2003-03-31,g_ipman,growth,2.4736,1.0495,-0.3923,,,,25.0,deteriorating,1,,-0.8519,3.1686
2003-04-30,g_ipman,growth,1.4391,0.7037,-0.712,,,,20.0,deteriorating,2,,-0.7701,3.1394
2003-05-31,g_ipman,growth,0.9704,0.5421,-0.7454,,,1.0734,16.6667,deteriorating,3,,-0.71,3.0997
2003-06-30,g_ipman,growth,0.4172,0.3569,-0.6926,-1.0849,,0.8926,14.2857,deteriorating,4,deterioration,-0.6725,3.0527
2003-07-31,g_ipman,growth,0.9337,0.5155,-0.1882,-0.9002,,0.7425,25.0,deteriorating,5,deterioration,-0.6207,3.0153
2003-08-31,g_ipman,growth,0.4487,0.3485,-0.1936,-0.939,,0.5861,11.1111,deteriorating,6,deterioration,-0.5872,2.9722
2003-09-30,g_ipman,growth,1.254,0.6067,0.2497,-0.4428,,0.5122,50.0,improving,1,,-0.5314,2.9429
2003-10-31,g_ipman,growth,1.5979,0.7076,0.1921,0.0039,,0.5129,63.6364,improving,2,,-0.4688,2.9209
2003-11-30,g_ipman,growth,1.9679,0.8143,0.4657,0.2722,,0.5582,66.6667,improving,3,improvement,-0.3992,2.907
2003-12-31,g_ipman,growth,2.5662,0.9916,0.3849,0.6346,-0.4502,0.664,69.2308,improving,4,improvement,-0.3168,2.9075
2004-01-31,g_ipman,growth,1.5576,0.6325,-0.075,0.117,-0.7831,0.6835,42.8571,flat,1,,-0.2662,2.8833
2004-02-29,g_ipman,growth,2.4246,0.9106,0.0963,0.562,-0.3769,0.7772,66.6667,flat,2,,-0.1954,2.8774
2004-03-31,g_ipman,growth,2.2232,0.8224,-0.1692,0.2157,-0.2271,0.8131,62.5,deteriorating,1,,-0.1333,2.8656
2004-04-30,g_ipman,growth,3.2099,1.1328,0.5003,0.4252,0.4291,0.884,82.3529,improving,1,,-0.0498,2.8775
2004-05-31,g_ipman,growth,3.8857,1.3207,0.4102,0.5065,0.7786,0.9684,88.8889,improving,2,,0.0462,2.9071
2004-06-30,g_ipman,growth,2.6051,0.8618,0.0394,-0.1298,0.5049,0.9468,57.8947,flat,1,,0.1072,2.8984
2004-07-31,g_ipman,growth,3.1142,1.0127,-0.12,0.3802,0.4973,1.0102,70.0,deteriorating,1,,0.1771,2.9002
2004-08-31,g_ipman,growth,3.9553,1.2635,-0.0572,0.353,0.915,1.069,80.9524,flat,1,,0.263,2.9223
2004-09-30,g_ipman,growth,3.1488,0.9661,0.1043,0.1437,0.3594,1.0929,59.0909,improving,1,,0.3271,2.9208
2004-10-31,g_ipman,growth,4.1179,1.2606,0.2479,0.1278,0.5531,1.1143,78.2609,improving,2,,0.4095,2.9417
2004-11-30,g_ipman,growth,3.1649,0.9181,-0.3454,-0.4026,0.1039,1.0472,54.1667,deteriorating,1,,0.4681,2.9372
2004-12-31,g_ipman,growth,4.1481,1.2198,0.2537,0.358,0.2282,1.1068,76.0,improving,1,,0.5448,2.9539
2005-01-31,g_ipman,growth,4.9141,1.432,0.1714,0.4193,0.7995,1.1767,96.1538,improving,2,,0.634,2.9889
2005-02-28,g_ipman,growth,5.1151,1.4516,0.5334,0.188,0.541,1.208,100.0,improving,3,,0.7236,3.0254
2005-03-31,g_ipman,growth,4.6655,1.269,0.0492,0.3029,0.4466,1.2585,78.5714,flat,1,,0.8009,3.0454
2005-04-30,g_ipman,growth,4.8151,1.284,-0.1481,0.0233,0.1512,1.2624,79.3103,deteriorating,1,,0.8781,3.0663
2005-05-31,g_ipman,growth,4.3347,1.1034,-0.3482,0.1853,-0.2173,1.2933,60.0,deteriorating,2,,0.9433,3.0736
2005-06-30,g_ipman,growth,5.4428,1.4221,0.1531,0.2023,0.5603,1.327,90.3226,improving,1,,1.0266,3.1054
2005-07-31,g_ipman,growth,4.1498,0.9875,-0.2965,-0.4445,-0.0253,1.2529,46.875,deteriorating,1,,1.0834,3.1052
2005-08-31,g_ipman,growth,4.2642,1.0058,-0.0976,-0.4458,-0.2578,1.1786,51.5152,flat,1,,1.1402,3.1061
2005-09-30,g_ipman,growth,2.9631,0.58,-0.8421,-0.689,-0.3861,1.0638,14.7059,deteriorating,1,,1.1722,3.0877
2005-10-31,g_ipman,growth,3.4668,0.7333,-0.2542,-0.5507,-0.5273,0.972,28.5714,deteriorating,2,,1.2117,3.0753
2005-11-30,g_ipman,growth,4.4793,1.0435,0.0378,-0.0599,0.1254,0.962,58.3333,flat,1,,1.2671,3.0782
2005-12-31,g_ipman,growth,3.7665,0.8008,0.2208,-0.6213,-0.419,0.8585,29.7297,improving,1,,1.3088,3.069
2006-01-31,g_ipman,growth,3.9219,0.8395,0.1062,-0.148,-0.5925,0.8338,36.8421,improving,2,,1.3516,3.0617
2006-02-28,g_ipman,growth,2.6747,0.428,-0.6155,-0.5777,-1.0235,0.7375,7.6923,deteriorating,1,,1.373,3.0411
2006-03-31,g_ipman,growth,3.101,0.5623,-0.2385,-0.0177,-0.7067,0.7346,15.0,deteriorating,2,,1.4004,3.0243
2006-04-30,g_ipman,growth,3.033,0.5344,-0.3051,-0.1989,-0.7495,0.7014,12.1951,deteriorating,3,,1.4259,3.0072
2006-05-31,g_ipman,growth,2.551,0.3709,-0.0572,-0.6726,-0.7325,0.5893,7.1429,flat,1,,1.4432,2.9868
2006-06-30,g_ipman,growth,2.5984,0.3834,-0.1789,-0.4174,-1.0387,0.5198,9.3023,deteriorating,1,,1.4607,2.9672
2006-07-31,g_ipman,growth,2.6893,0.4105,-0.1239,-0.429,-0.577,0.4483,11.3636,deteriorating,2,,1.479,2.9484
2006-08-31,g_ipman,growth,2.9532,0.4954,0.1245,0.0674,-0.5103,0.4595,15.5556,improving,1,,1.5007,2.9318
2006-09-30,g_ipman,growth,4.2763,0.9338,0.5504,0.3715,0.3538,0.5214,54.3478,improving,2,,1.5409,2.9293
2006-10-31,g_ipman,growth,2.2373,0.236,-0.1745,-0.2985,-0.4973,0.4717,2.1277,deteriorating,1,,1.5509,2.9092
2006-11-30,g_ipman,growth,1.3703,-0.0617,-0.5571,-0.4325,-1.1052,0.3996,2.0833,deteriorating,2,,1.5484,2.8884
2006-12-31,g_ipman,growth,2.7643,0.4176,-0.5162,0.0341,-0.3833,0.4053,16.3265,deteriorating,3,,1.5652,2.8716
2007-01-31,g_ipman,growth,1.6127,0.0164,-0.2195,-0.3941,-0.8231,0.3396,4.0,deteriorating,4,deterioration,1.5659,2.8516
2007-02-28,g_ipman,growth,2.2361,0.2334,0.295,-0.262,-0.1947,0.2959,5.8824,improving,1,,1.5749,2.833
2007-03-31,g_ipman,growth,3.199,0.5682,0.1506,-0.3656,0.0059,0.235,32.6923,improving,2,,1.5966,2.8201
2007-04-30,g_ipman,growth,3.4868,0.6639,0.6475,0.4279,0.1295,0.3063,39.6226,improving,3,improvement,1.6215,2.8096
2007-05-31,g_ipman,growth,3.7261,0.7416,0.5082,0.8032,0.3707,0.4402,46.2963,improving,4,improvement,1.6488,2.8013
2007-06-30,g_ipman,growth,3.8427,0.7751,0.2069,0.3575,0.3917,0.4998,47.2727,improving,5,improvement,1.6769,2.7941
2007-07-31,g_ipman,growth,4.1957,0.8912,0.2273,0.8747,0.4807,0.6455,57.1429,improving,6,improvement,1.7088,2.7906
2007-08-31,g_ipman,growth,3.1294,0.5051,-0.2365,0.2717,0.0096,0.6908,22.807,deteriorating,1,,1.7266,2.7774
2007-09-30,g_ipman,growth,3.3365,0.5749,-0.2002,0.0067,-0.3589,0.6919,32.7586,deteriorating,2,,1.7464,2.7658
2007-10-31,g_ipman,growth,3.7077,0.7027,-0.1885,0.0388,0.4667,0.6984,40.678,deteriorating,3,,1.7704,2.7572
2007-11-30,g_ipman,growth,4.1458,0.8526,0.3475,0.111,0.9142,0.7169,56.6667,improving,1,,1.799,2.7527
2007-12-31,g_ipman,growth,2.7217,0.333,-0.2419,-0.4421,-0.0845,0.6432,8.1967,deteriorating,1,,1.81,2.7379
2008-01-31,g_ipman,growth,2.8303,0.3702,-0.3325,-0.521,0.3538,0.5564,12.9032,deteriorating,2,,1.822,2.7238
2008-02-29,g_ipman,growth,1.7147,-0.0392,-0.8917,-0.5443,-0.2726,0.4657,3.1746,deteriorating,3,deterioration,1.8207,2.7078
2008-03-31,g_ipman,growth,0.4392,-0.5065,-0.8395,-1.0814,-1.0747,0.2855,1.5625,deteriorating,4,deterioration,1.8048,2.6961
2008-04-30,g_ipman,growth,-1.1763,-1.0919,-1.4621,-1.7945,-1.7558,-0.0136,1.5385,deteriorating,5,deterioration,1.771,2.6993
2008-05-31,g_ipman,growth,-1.731,-1.278,-1.2388,-2.1305,-2.0195,-0.3687,1.5152,deteriorating,6,deterioration,1.7316,2.7095
2008-06-30,g_ipman,growth,-2.8188,-1.6443,-1.1378,-1.9773,-2.4194,-0.6983,1.4925,deteriorating,7,deterioration,1.6811,2.7366
2008-07-31,g_ipman,growth,-3.8403,-1.9627,-0.8709,-2.3329,-2.8539,-1.0871,1.4706,deteriorating,8,deterioration,1.6204,2.7822
2008-08-31,g_ipman,growth,-4.852,-2.2479,-0.97,-2.2088,-2.753,-1.4552,1.4493,deteriorating,9,deterioration,1.55,2.848
2008-09-30,g_ipman,growth,-8.5597,-3.0,-1.3557,-2.4935,-3.5749,-1.8708,1.4286,deteriorating,10,deterioration,1.4413,3.0202
2008-10-31,g_ipman,growth,-8.9705,-3.0,-1.0373,-1.9081,-3.7027,-2.1888,2.8169,deteriorating,11,deterioration,1.3306,3.1901
2008-11-30,g_ipman,growth,-11.7448,-3.0,-0.7521,-1.722,-3.8526,-2.4758,4.1667,deteriorating,12,deterioration,1.1929,3.445
2008-12-31,g_ipman,growth,-14.8907,-3.0,0.0,-1.3557,-3.333,-2.7018,5.4795,flat,1,,1.0254,3.7997
2009-01-31,g_ipman,growth,-17.4872,-3.0,0.0,-1.0373,-3.3702,-2.8747,6.7568,flat,2,,0.8345,4.2215
2009-02-28,g_ipman,growth,-16.8522,-3.0,0.0,-0.7521,-2.9608,-3.0,8.0,flat,3,,0.6541,4.5639
2009-03-31,g_ipman,growth,-17.9822,-3.0,0.0,0.0,-2.4935,-3.0,9.2105,flat,4,,0.4658,4.9117
2009-04-30,g_ipman,growth,-17.7506,-3.0,0.0,0.0,-1.9081,-3.0,10.3896,flat,5,,0.2837,5.2153
2009-05-31,g_ipman,growth,-18.1944,-3.0,0.0,0.0,-1.722,-3.0,11.5385,flat,6,,0.1007,5.5053
2009-06-30,g_ipman,growth,-17.9133,-3.0,0.0,0.0,-1.3557,-3.0,12.6582,flat,7,,-0.0759,5.761
2009-07-31,g_ipman,growth,-15.7412,-2.613,0.387,0.387,-0.6503,-2.9355,13.75,improving,1,,-0.228,5.9369
2009-08-31,g_ipman,growth,-13.6543,-2.1968,0.8032,0.8032,0.0511,-2.8016,16.0494,improving,2,,-0.3571,6.0529
2009-09-30,g_ipman,growth,-9.4767,-1.4834,1.5166,1.5166,1.5166,-2.5489,19.5122,improving,3,improvement,-0.4439,6.0891
2009-10-31,g_ipman,growth,-8.8829,-1.367,1.2461,1.633,1.633,-2.2767,20.4819,improving,4,improvement,-0.5236,6.1152
2009-11-30,g_ipman,growth,-5.494,-0.8065,1.3903,2.1935,2.1935,-1.9111,23.8095,improving,5,improvement,-0.57,6.1053
2009-12-31,g_ipman,growth,-2.2039,-0.2663,1.2171,2.7337,2.7337,-1.4555,25.8824,improving,6,improvement,-0.5851,6.0787
2010-01-31,g_ipman,growth,2.2909,0.4705,1.8375,3.0835,3.4705,-0.9416,43.0233,improving,7,improvement,-0.5588,6.0568
2010-02-28,g_ipman,growth,2.3465,0.477,1.2835,2.6738,3.477,-0.496,43.6782,improving,8,improvement,-0.5323,6.0353
2010-03-31,g_ipman,growth,5.5288,0.9952,1.2615,2.4787,3.9952,-0.0828,79.5455,improving,9,improvement,-0.4777,6.0353
2010-04-30,g_ipman,growth,7.1973,1.2569,0.7864,2.6239,4.2569,0.3545,87.6404,improving,10,improvement,-0.4092,6.0516
2010-05-31,g_ipman,growth,9.7739,1.6545,1.1775,2.461,4.6545,0.7646,100.0,improving,11,improvement,-0.3191,6.1002
2010-06-30,g_ipman,growth,10.0644,1.6734,0.6782,1.9397,4.6734,1.0879,100.0,improving,12,improvement,-0.228,6.1505
2010-07-31,g_ipman,growth,8.8805,1.4605,0.2036,0.9901,4.0736,1.2529,97.8261,improving,13,improvement,-0.1488,6.1821
2010-08-31,g_ipman,growth,7.8406,1.2776,-0.377,0.8006,3.4744,1.3864,88.172,deteriorating,1,,-0.0799,6.1997
2010-09-30,g_ipman,growth,6.8194,1.1022,-0.5712,0.107,2.5857,1.4042,79.7872,deteriorating,2,,-0.021,6.2058
2010-10-31,g_ipman,growth,6.7662,1.0835,-0.377,-0.1734,2.4505,1.3753,78.9474,deteriorating,3,,0.0366,6.2108
2010-11-30,g_ipman,growth,5.7535,0.9134,-0.3642,-0.7412,1.7199,1.2518,67.7083,deteriorating,4,deterioration,0.0846,6.2065
2010-12-31,g_ipman,growth,6.3683,1.0039,-0.0983,-0.6695,1.2702,1.1402,74.2268,flat,1,,0.137,6.207
2011-01-31,g_ipman,growth,5.2463,0.8175,-0.2661,-0.6431,0.347,1.033,60.2041,deteriorating,1,,0.1792,6.1985
2011-02-28,g_ipman,growth,5.4102,0.838,-0.0754,-0.4395,0.361,0.9598,61.6162,flat,1,,0.2221,6.191
2011-03-31,g_ipman,growth,4.7497,0.7268,-0.2772,-0.3755,-0.2685,0.8972,54.0,deteriorating,1,,0.2589,6.179
2011-04-30,g_ipman,growth,3.2604,0.4834,-0.3341,-0.6002,-0.7736,0.7972,38.6139,deteriorating,2,,0.2831,6.1598
2011-05-31,g_ipman,growth,1.933,0.2667,-0.5713,-0.6467,-1.3878,0.6894,27.451,deteriorating,3,deterioration,0.2963,6.1367
2011-06-30,g_ipman,growth,2.1551,0.3016,-0.4252,-0.7023,-1.3718,0.5723,28.1553,deteriorating,4,deterioration,0.311,6.1143
2011-07-31,g_ipman,growth,2.1956,0.3069,-0.1765,-0.5106,-1.1537,0.4872,28.8462,deteriorating,5,deterioration,0.3259,6.0923
2011-08-31,g_ipman,growth,2.5199,0.3585,0.0918,-0.4795,-0.919,0.4073,32.381,flat,1,,0.343,6.0714
2011-09-30,g_ipman,growth,2.6608,0.3801,0.0785,-0.3467,-0.7222,0.3495,34.9057,flat,2,,0.361,6.051
2011-10-31,g_ipman,growth,3.1887,0.4651,0.1582,-0.0182,-0.6184,0.3465,39.2523,improving,1,,0.3827,6.0326
